Date;	P
1929-10-31;0.0
1929-11-01;34.2
1929-11-02;0.0
1929-11-03;0.0
1929-11-04;0.0
1929-11-05;0.0
1929-11-06;0.0
1929-11-07;0.0
1929-11-08;74.5
1929-11-09;0.0
1929-11-10;0.0
1929-11-11;0.0
1929-11-12;0.0
1929-11-13;0.0
1929-11-14;0.0
1929-11-15;0.0
1929-11-16;0.0
1929-11-17;0.0
1929-11-18;0.0
1929-11-19;23.5
1929-11-20;0.0
1929-11-21;10.4
1929-11-22;0.0
1929-11-23;0.0
1929-11-24;0.0
1929-11-25;0.0
1929-11-26;0.0
1929-11-27;0.0
1929-11-28;25.3
1929-11-29;0.0
1929-11-30;0.0
1929-12-01;0.0
1929-12-02;0.0
1929-12-03;0.0
1929-12-04;55.3
1929-12-05;47.4
1929-12-06;0.0
1929-12-07;0.0
1929-12-08;0.0
1929-12-09;0.0
1929-12-10;0.0
1929-12-11;0.0
1929-12-12;0.0
1929-12-13;0.0
1929-12-14;0.0
1929-12-15;0.0
1929-12-16;15.2
1929-12-17;0.0
1929-12-18;0.0
1929-12-19;0.0
1929-12-20;0.0
1929-12-21;0.0
1929-12-22;0.0
1929-12-23;0.0
1929-12-24;8.2
1929-12-25;0.0
1929-12-26;0.0
1929-12-27;0.0
1929-12-28;0.0
1929-12-29;0.0
1929-12-30;0.0
1929-12-31;0.0
1930-01-01;0.0
1930-01-02;15.3
1930-01-03;0.0
1930-01-04;0.0
1930-01-05;0.0
1930-01-06;0.0
1930-01-07;0.0
1930-01-08;0.0
1930-01-09;0.0
1930-01-10;14.5
1930-01-11;0.0
1930-01-12;15.3
1930-01-13;22.2
1930-01-14;0.0
1930-01-15;0.0
1930-01-16;0.0
1930-01-17;19.3
1930-01-18;0.0
1930-01-19;0.0
1930-01-20;0.0
1930-01-21;0.0
1930-01-22;0.0
1930-01-23;27.2
1930-01-24;0.0
1930-01-25;24.3
1930-01-26;17.4
1930-01-27;12.2
1930-01-28;0.0
1930-01-29;0.0
1930-01-30;0.0
1930-01-31;0.0
1930-02-01;0.0
1930-02-02;11.3
1930-02-03;0.0
1930-02-04;0.0
1930-02-05;0.0
1930-02-06;0.0
1930-02-07;0.0
1930-02-08;23.2
1930-02-09;0.0
1930-02-10;0.0
1930-02-11;0.0
1930-02-12;0.0
1930-02-13;0.0
1930-02-14;29.3
1930-02-15;0.0
1930-02-16;0.0
1930-02-17;23.4
1930-02-18;25.3
1930-02-19;0.0
1930-02-20;36.3
1930-02-21;0.0
1930-02-22;0.0
1930-02-23;14.2
1930-02-24;11.5
1930-02-25;0.0
1930-02-26;0.0
1930-02-27;0.0
1930-02-28;0.0
1930-03-01;0.0
1930-03-02;0.0
1930-03-03;0.0
1930-03-04;0.0
1930-03-05;0.0
1930-03-06;0.0
1930-03-07;0.0
1930-03-08;0.0
1930-03-09;0.0
1930-03-10;0.0
1930-03-11;8.3
1930-03-12;15.4
1930-03-13;0.0
1930-03-14;0.0
1930-03-15;0.0
1930-03-16;0.0
1930-03-17;0.0
1930-03-18;0.0
1930-03-19;0.0
1930-03-20;0.0
1930-03-21;0.0
1930-03-22;0.0
1930-03-23;0.0
1930-03-24;0.0
1930-03-25;0.0
1930-03-26;0.0
1930-03-27;0.0
1930-03-28;0.0
1930-03-29;0.0
1930-03-30;0.0
1930-03-31;0.0
1930-04-01;0.0
1930-04-02;0.0
1930-04-03;0.0
1930-04-04;0.0
1930-04-05;0.0
1930-04-06;10.2
1930-04-07;7.3
1930-04-08;16.4
1930-04-09;32.3
1930-04-10;5.4
1930-04-11;0.0
1930-04-12;0.0
1930-04-13;0.0
1930-04-14;27.3
1930-04-15;45.4
1930-04-16;28.2
1930-04-17;23.4
1930-04-18;39.3
1930-04-19;11.4
1930-04-20;36.2
1930-04-21;0.0
1930-04-22;0.0
1930-04-23;15.3
1930-04-24;0.0
1930-04-25;12.4
1930-04-26;0.0
1930-04-27;0.0
1930-04-28;0.0
1930-04-29;55.2
1930-04-30;46.5
1930-05-01;57.3
1930-05-02;0.0
1930-05-03;0.0
1930-05-04;25.3
1930-05-05;0.0
1930-05-06;0.0
1930-05-07;69.4
1930-05-08;37.2
1930-05-09;0.0
1930-05-10;46.5
1930-05-11;23.2
1930-05-12;0.0
1930-05-13;0.0
1930-05-14;0.0
1930-05-15;0.0
1930-05-16;0.0
1930-05-17;0.0
1930-05-18;0.0
1930-05-19;0.0
1930-05-20;0.0
1930-05-21;28.3
1930-05-22;43.3
1930-05-23;0.0
1930-05-24;52.3
1930-05-25;0.0
1930-05-26;0.0
1930-05-27;0.0
1930-05-28;48.2
1930-05-29;0.0
1930-05-30;0.0
1930-05-31;29.4
1930-06-01;35.3
1930-06-02;34.4
1930-06-03;0.0
1930-06-04;21.5
1930-06-05;34.3
1930-06-06;25.2
1930-06-07;0.0
1930-06-08;30.5
1930-06-09;48.3
1930-06-10;53.4
1930-06-11;46.3
1930-06-12;37.4
1930-06-13;0.0
1930-06-14;0.0
1930-06-15;0.0
1930-06-16;0.0
1930-06-17;0.0
1930-06-18;49.3
1930-06-19;0.0
1930-06-20;0.0
1930-06-21;37.4
1930-06-22;18.3
1930-06-23;25.2
1930-06-24;46.5
1930-06-25;53.4
1930-06-26;0.0
1930-06-27;0.0
1930-06-28;0.0
1930-06-29;14.3
1930-06-30;52.5
1930-07-01;0.0
1930-07-02;17.3
1930-07-03;0.0
1930-07-04;0.0
1930-07-05;0.0
1930-07-06;0.0
1930-07-07;0.0
1930-07-08;10.4
1930-07-09;34.3
1930-07-10;52.3
1930-07-11;43.2
1930-07-12;10.5
1930-07-13;19.3
1930-07-14;27.4
1930-07-15;9.4
1930-07-16;0.0
1930-07-17;28.5
1930-07-18;0.0
1930-07-19;0.0
1930-07-20;34.3
1930-07-21;14.4
1930-07-22;18.3
1930-07-23;0.0
1930-07-24;15.4
1930-07-25;42.3
1930-07-26;0.0
1930-07-27;15.2
1930-07-28;0.0
1930-07-29;0.0
1930-07-30;0.0
1930-07-31;12.4
1930-08-01;17.3
1930-08-02;14.2
1930-08-03;8.5
1930-08-04;0.0
1930-08-05;0.0
1930-08-06;0.0
1930-08-07;29.2
1930-08-08;36.4
1930-08-09;27.3
1930-08-10;7.4
1930-08-11;0.0
1930-08-12;0.0
1930-08-13;22.3
1930-08-14;0.0
1930-08-15;11.5
1930-08-16;14.2
1930-08-17;38.3
1930-08-18;32.3
1930-08-19;57.4
1930-08-20;63.2
1930-08-21;12.5
1930-08-22;0.0
1930-08-23;0.0
1930-08-24;15.3
1930-08-25;0.0
1930-08-26;12.2
1930-08-27;48.3
1930-08-28;23.2
1930-08-29;0.0
1930-08-30;9.3
1930-08-31;29.4
1930-09-01;0.0
1930-09-02;8.4
1930-09-03;16.3
1930-09-04;0.0
1930-09-05;0.0
1930-09-06;27.4
1930-09-07;0.0
1930-09-08;39.3
1930-09-09;0.0
1930-09-10;8.2
1930-09-11;21.3
1930-09-12;0.0
1930-09-13;0.0
1930-09-14;0.0
1930-09-15;28.4
1930-09-16;0.0
1930-09-17;37.3
1930-09-18;26.3
1930-09-19;0.0
1930-09-20;0.0
1930-09-21;0.0
1930-09-22;25.2
1930-09-23;58.4
1930-09-24;43.5
1930-09-25;14.3
1930-09-26;0.0
1930-09-27;22.4
1930-09-28;27.3
1930-09-29;24.5
1930-09-30;43.2
1930-10-01;0.0
1930-10-02;34.3
1930-10-03;20.4
1930-10-04;11.3
1930-10-05;17.3
1930-10-06;14.3
1930-10-07;35.3
1930-10-08;82.4
1930-10-09;28.3
1930-10-10;34.2
1930-10-11;5.0
1930-10-12;0.0
1930-10-13;0.0
1930-10-14;0.0
1930-10-15;28.3
1930-10-16;45.4
1930-10-17;4.2
1930-10-18;0.0
1930-10-19;11.3
1930-10-20;0.0
1930-10-21;0.0
1930-10-22;0.0
1930-10-23;14.5
1930-10-24;0.0
1930-10-25;49.2
1930-10-26;0.0
1930-10-27;43.4
1930-10-28;35.3
1930-10-29;0.0
1930-10-30;0.0
1930-10-31;0.0
1930-11-01;0.0
1930-11-02;0.0
1930-11-03;0.0
1930-11-04;0.0
1930-11-05;0.0
1930-11-06;29.4
1930-11-07;0.0
1930-11-08;11.2
1930-11-09;7.3
1930-11-10;15.3
1930-11-11;0.0
1930-11-12;0.0
1930-11-13;0.0
1930-11-14;0.0
1930-11-15;0.0
1930-11-16;18.2
1930-11-17;57.4
1930-11-18;16.3
1930-11-19;0.0
1930-11-20;0.0
1930-11-21;0.0
1930-11-22;0.0
1930-11-23;0.0
1930-11-24;28.3
1930-11-25;14.2
1930-11-26;0.0
1930-11-27;45.3
1930-11-28;0.0
1930-11-29;0.0
1930-11-30;37.5
1930-12-01;0.0
1930-12-02;0.0
1930-12-03;0.0
1930-12-04;32.3
1930-12-05;23.4
1930-12-06;0.0
1930-12-07;0.0
1930-12-08;0.0
1930-12-09;0.0
1930-12-10;0.0
1930-12-11;0.0
1930-12-12;0.0
1930-12-13;0.0
1930-12-14;0.0
1930-12-15;0.0
1930-12-16;0.0
1930-12-17;0.0
1930-12-18;0.0
1930-12-19;0.0
1930-12-20;0.0
1930-12-21;0.0
1930-12-22;0.0
1930-12-23;0.0
1930-12-24;11.3
1930-12-25;0.0
1930-12-26;0.0
1930-12-27;0.0
1930-12-28;0.0
1930-12-29;0.0
1930-12-30;0.0
1930-12-31;0.0
1931-01-01;0.0
1931-01-02;23.2
1931-01-03;0.0
1931-01-04;9.4
1931-01-05;0.0
1931-01-06;0.0
1931-01-07;0.0
1931-01-08;0.0
1931-01-09;0.0
1931-01-10;0.0
1931-01-11;0.0
1931-01-12;0.0
1931-01-13;0.0
1931-01-14;0.0
1931-01-15;0.0
1931-01-16;0.0
1931-01-17;0.0
1931-01-18;0.0
1931-01-19;0.0
1931-01-20;0.0
1931-01-21;0.0
1931-01-22;0.0
1931-01-23;0.0
1931-01-24;0.0
1931-01-25;31.3
1931-01-26;0.0
1931-01-27;0.0
1931-01-28;0.0
1931-01-29;0.0
1931-01-30;0.0
1931-01-31;0.0
1931-02-01;0.0
1931-02-02;0.0
1931-02-03;0.0
1931-02-04;0.3
1931-02-05;36.2
1931-02-06;22.4
1931-02-07;27.3
1931-02-08;0.0
1931-02-09;0.0
1931-02-10;0.0
1931-02-11;0.0
1931-02-12;0.0
1931-02-13;0.0
1931-02-14;0.0
1931-02-15;23.4
1931-02-16;0.0
1931-02-17;0.0
1931-02-18;0.0
1931-02-19;0.0
1931-02-20;0.0
1931-02-21;15.3
1931-02-22;0.0
1931-02-23;0.0
1931-02-24;0.0
1931-02-25;0.0
1931-02-26;0.0
1931-02-27;0.0
1931-02-28;0.0
1931-03-01;0.0
1931-03-02;0.0
1931-03-03;0.0
1931-03-04;0.0
1931-03-05;0.0
1931-03-06;0.0
1931-03-07;0.0
1931-03-08;0.0
1931-03-09;15.4
1931-03-10;0.0
1931-03-11;0.0
1931-03-12;7.3
1931-03-13;0.0
1931-03-14;0.0
1931-03-15;0.0
1931-03-16;0.0
1931-03-17;0.0
1931-03-18;18.3
1931-03-19;0.0
1931-03-20;0.0
1931-03-21;0.0
1931-03-22;0.0
1931-03-23;0.0
1931-03-24;0.0
1931-03-25;0.0
1931-03-26;0.0
1931-03-27;0.0
1931-03-28;0.0
1931-03-29;0.0
1931-03-30;0.0
1931-03-31;0.0
1931-04-01;25.2
1931-04-02;9.3
1931-04-03;20.2
1931-04-04;0.0
1931-04-05;0.0
1931-04-06;41.3
1931-04-07;14.4
1931-04-08;35.2
1931-04-09;43.4
1931-04-10;54.5
1931-04-11;0.0
1931-04-12;48.3
1931-04-13;35.2
1931-04-14;16.3
1931-04-15;9.4
1931-04-16;32.3
1931-04-17;0.0
1931-04-18;0.0
1931-04-19;47.5
1931-04-20;15.3
1931-04-21;17.4
1931-04-22;23.3
1931-04-23;0.0
1931-04-24;27.2
1931-04-25;83.5
1931-04-26;42.3
1931-04-27;0.0
1931-04-28;64.3
1931-04-29;32.5
1931-04-30;28.2
1931-05-01;71.4
1931-05-02;14.3
1931-05-03;37.1
1931-05-04;5.3
1931-05-05;34.5
1931-05-06;0.0
1931-05-07;14.3
1931-05-08;0.0
1931-05-09;0.0
1931-05-10;24.2
1931-05-11;32.3
1931-05-12;0.0
1931-05-13;10.2
1931-05-14;17.4
1931-05-15;8.3
1931-05-16;0.0
1931-05-17;34.2
1931-05-18;49.4
1931-05-19;45.3
1931-05-20;9.5
1931-05-21;34.3
1931-05-22;7.2
1931-05-23;37.3
1931-05-24;82.3
1931-05-25;56.5
1931-05-26;9.3
1931-05-27;35.2
1931-05-28;8.2
1931-05-29;65.4
1931-05-30;14.2
1931-05-31;0.0
1931-06-01;0.0
1931-06-02;56.4
1931-06-03;0.0
1931-06-04;28.3
1931-06-05;45.4
1931-06-06;0.0
1931-06-07;37.2
1931-06-08;74.5
1931-06-09;0.0
1931-06-10;47.3
1931-06-11;28.4
1931-06-12;23.5
1931-06-13;10.4
1931-06-14;0.0
1931-06-15;0.0
1931-06-16;11.2
1931-06-17;0.0
1931-06-18;0.0
1931-06-19;0.0
1931-06-20;26.3
1931-06-21;0.0
1931-06-22;30.2
1931-06-23;35.4
1931-06-24;17.3
1931-06-25;16.5
1931-06-26;47.3
1931-06-27;17.5
1931-06-28;35.3
1931-06-29;46.2
1931-06-30;42.3
1931-07-01;14.4
1931-07-02;0.0
1931-07-03;0.0
1931-07-04;0.0
1931-07-05;21.3
1931-07-06;38.4
1931-07-07;53.2
1931-07-08;14.5
1931-07-09;0.0
1931-07-10;0.0
1931-07-11;0.0
1931-07-12;0.0
1931-07-13;15.3
1931-07-14;0.0
1931-07-15;0.0
1931-07-16;0.0
1931-07-17;31.0
1931-07-18;34.3
1931-07-19;0.0
1931-07-20;0.0
1931-07-21;0.0
1931-07-22;0.0
1931-07-23;0.0
1931-07-24;0.0
1931-07-25;0.0
1931-07-26;0.0
1931-07-27;0.0
1931-07-28;0.0
1931-07-29;0.0
1931-07-30;0.0
1931-07-31;16.2
1931-08-01;0.0
1931-08-02;0.0
1931-08-03;25.3
1931-08-04;17.4
1931-08-05;38.3
1931-08-06;0.0
1931-08-07;11.2
1931-08-08;22.3
1931-08-09;0.0
1931-08-10;0.0
1931-08-11;24.2
1931-08-12;32.5
1931-08-13;17.3
1931-08-14;16.4
1931-08-15;23.3
1931-08-16;46.5
1931-08-17;0.0
1931-08-18;27.2
1931-08-19;0.0
1931-08-20;0.0
1931-08-21;0.0
1931-08-22;0.0
1931-08-23;11.4
1931-08-24;26.3
1931-08-25;0.0
1931-08-26;31.2
1931-08-27;0.0
1931-08-28;0.0
1931-08-29;0.0
1931-08-30;0.0
1931-08-31;33.4
1931-09-01;27.5
1931-09-02;58.4
1931-09-03;37.3
1931-09-04;23.3
1931-09-05;0.0
1931-09-06;0.0
1931-09-07;22.4
1931-09-08;0.0
1931-09-09;0.0
1931-09-10;0.0
1931-09-11;25.3
1931-09-12;28.2
1931-09-13;26.5
1931-09-14;15.3
1931-09-15;8.4
1931-09-16;0.0
1931-09-17;42.3
1931-09-18;39.2
1931-09-19;47.4
1931-09-20;7.3
1931-09-21;33.4
1931-09-22;0.0
1931-09-23;28.5
1931-09-24;19.3
1931-09-25;24.2
1931-09-26;0.0
1931-09-27;0.0
1931-09-28;0.0
1931-09-29;12.3
1931-09-30;26.2
1931-10-01;24.5
1931-10-02;37.3
1931-10-03;0.0
1931-10-04;0.0
1931-10-05;38.3
1931-10-06;23.4
1931-10-07;56.3
1931-10-08;0.0
1931-10-09;0.0
1931-10-10;0.0
1931-10-11;15.3
1931-10-12;48.4
1931-10-13;45.3
1931-10-14;17.5
1931-10-15;0.0
1931-10-16;0.0
1931-10-17;23.2
1931-10-18;29.4
1931-10-19;0.0
1931-10-20;0.0
1931-10-21;0.0
1931-10-22;0.0
1931-10-23;0.0
1931-10-24;11.3
1931-10-25;15.4
1931-10-26;0.0
1931-10-27;12.3
1931-10-28;7.2
1931-10-29;0.0
1931-10-30;11.4
1931-10-31;0.0
1931-11-01;0.0
1931-11-02;28.3
1931-11-03;17.4
1931-11-04;8.3
1931-11-05;12.2
1931-11-06;47.5
1931-11-07;0.0
1931-11-08;18.3
1931-11-09;21.2
1931-11-10;0.0
1931-11-11;0.0
1931-11-12;0.0
1931-11-13;0.0
1931-11-14;0.0
1931-11-15;0.0
1931-11-16;0.0
1931-11-17;0.0
1931-11-18;0.0
1931-11-19;0.0
1931-11-20;0.0
1931-11-21;32.4
1931-11-22;39.3
1931-11-23;0.0
1931-11-24;0.0
1931-11-25;46.5
1931-11-26;0.0
1931-11-27;0.0
1931-11-28;0.0
1931-11-29;35.4
1931-11-30;29.2
1931-12-01;7.3
1931-12-02;0.0
1931-12-03;28.3
1931-12-04;0.0
1931-12-05;0.0
1931-12-06;0.0
1931-12-07;0.0
1931-12-08;0.0
1931-12-09;0.0
1931-12-10;0.0
1931-12-11;0.0
1931-12-12;0.0
1931-12-13;0.0
1931-12-14;0.0
1931-12-15;0.0
1931-12-16;0.0
1931-12-17;0.0
1931-12-18;7.2
1931-12-19;0.0
1931-12-20;0.0
1931-12-21;0.0
1931-12-22;0.0
1931-12-23;0.0
1931-12-24;0.0
1931-12-25;0.0
1931-12-26;0.0
1931-12-27;0.0
1931-12-28;0.0
1931-12-29;16.3
1931-12-30;0.0
1931-12-31;5.3
1932-01-01;0.0
1932-01-02;0.0
1932-01-03;0.0
1932-01-04;0.0
1932-01-05;0.0
1932-01-06;0.0
1932-01-07;0.0
1932-01-08;0.0
1932-01-09;0.0
1932-01-10;0.0
1932-01-11;0.0
1932-01-12;0.0
1932-01-13;0.0
1932-01-14;0.0
1932-01-15;0.0
1932-01-16;0.0
1932-01-17;0.0
1932-01-18;0.0
1932-01-19;0.0
1932-01-20;0.0
1932-01-21;0.0
1932-01-22;0.0
1932-01-23;0.0
1932-01-24;0.0
1932-01-25;0.0
1932-01-26;0.0
1932-01-27;0.0
1932-01-28;0.0
1932-01-29;0.0
1932-01-30;0.0
1932-01-31;0.0
1932-02-01;0.0
1932-02-02;0.0
1932-02-03;0.0
1932-02-04;0.0
1932-02-05;0.0
1932-02-06;0.0
1932-02-07;0.0
1932-02-08;0.0
1932-02-09;0.0
1932-02-10;0.0
1932-02-11;0.0
1932-02-12;0.0
1932-02-13;0.0
1932-02-14;18.3
1932-02-15;0.0
1932-02-16;0.0
1932-02-17;0.0
1932-02-18;0.0
1932-02-19;0.0
1932-02-20;0.0
1932-02-21;0.0
1932-02-22;0.0
1932-02-23;0.0
1932-02-24;0.0
1932-02-25;0.0
1932-02-26;0.0
1932-02-27;0.0
1932-02-28;39.5
1932-02-29;0.0
1932-03-01;0.0
1932-03-02;0.0
1932-03-03;0.0
1932-03-04;0.0
1932-03-05;0.0
1932-03-06;0.0
1932-03-07;0.0
1932-03-08;27.4
1932-03-09;0.0
1932-03-10;0.0
1932-03-11;35.2
1932-03-12;0.0
1932-03-13;0.0
1932-03-14;0.0
1932-03-15;16.0
1932-03-16;0.0
1932-03-17;0.0
1932-03-18;0.0
1932-03-19;0.0
1932-03-20;0.0
1932-03-21;0.0
1932-03-22;0.0
1932-03-23;21.4
1932-03-24;11.3
1932-03-25;34.3
1932-03-26;15.4
1932-03-27;0.0
1932-03-28;0.0
1932-03-29;0.0
1932-03-30;0.0
1932-03-31;0.0
1932-04-01;24.2
1932-04-02;0.0
1932-04-03;0.0
1932-04-04;0.0
1932-04-05;20.3
1932-04-06;0.0
1932-04-07;25.4
1932-04-08;19.3
1932-04-09;27.4
1932-04-10;32.3
1932-04-11;0.0
1932-04-12;23.3
1932-04-13;0.0
1932-04-14;18.4
1932-04-15;25.2
1932-04-16;0.0
1932-04-17;32.5
1932-04-18;17.2
1932-04-19;0.0
1932-04-20;0.0
1932-04-21;0.0
1932-04-22;0.0
1932-04-23;0.0
1932-04-24;0.0
1932-04-25;28.3
1932-04-26;47.5
1932-04-27;34.4
1932-04-28;32.4
1932-04-29;55.3
1932-04-30;0.0
1932-05-01;0.0
1932-05-02;43.5
1932-05-03;21.3
1932-05-04;29.2
1932-05-05;43.4
1932-05-06;2.3
1932-05-07;15.4
1932-05-08;0.0
1932-05-09;0.0
1932-05-10;0.0
1932-05-11;0.0
1932-05-12;0.0
1932-05-13;0.0
1932-05-14;0.0
1932-05-15;20.2
1932-05-16;26.3
1932-05-17;11.4
1932-05-18;0.0
1932-05-19;15.3
1932-05-20;24.3
1932-05-21;62.2
1932-05-22;27.3
1932-05-23;0.0
1932-05-24;15.3
1932-05-25;54.2
1932-05-26;0.0
1932-05-27;0.0
1932-05-28;43.5
1932-05-29;42.3
1932-05-30;27.4
1932-05-31;0.0
1932-06-01;22.3
1932-06-02;0.0
1932-06-03;0.0
1932-06-04;14.3
1932-06-05;23.4
1932-06-06;0.0
1932-06-07;0.0
1932-06-08;0.0
1932-06-09;0.0
1932-06-10;0.0
1932-06-11;0.0
1932-06-12;28.3
1932-06-13;0.0
1932-06-14;0.0
1932-06-15;0.0
1932-06-16;21.2
1932-06-17;23.4
1932-06-18;14.3
1932-06-19;0.0
1932-06-20;0.0
1932-06-21;0.0
1932-06-22;0.0
1932-06-23;28.4
1932-06-24;17.3
1932-06-25;22.2
1932-06-26;23.5
1932-06-27;0.0
1932-06-28;0.0
1932-06-29;0.0
1932-06-30;19.3
1932-07-01;0.0
1932-07-02;0.0
1932-07-03;45.4
1932-07-04;14.5
1932-07-05;37.3
1932-07-06;25.4
1932-07-07;0.0
1932-07-08;22.3
1932-07-09;26.2
1932-07-10;38.5
1932-07-11;46.3
1932-07-12;28.4
1932-07-13;25.3
1932-07-14;15.2
1932-07-15;12.3
1932-07-16;15.5
1932-07-17;68.3
1932-07-18;42.3
1932-07-19;0.0
1932-07-20;35.4
1932-07-21;23.5
1932-07-22;0.0
1932-07-23;0.0
1932-07-24;36.3
1932-07-25;0.0
1932-07-26;29.4
1932-07-27;46.3
1932-07-28;0.0
1932-07-29;35.4
1932-07-30;22.3
1932-07-31;0.0
1932-08-01;28.3
1932-08-02;25.4
1932-08-03;0.0
1932-08-04;28.4
1932-08-05;17.3
1932-08-06;22.4
1932-08-07;28.3
1932-08-08;0.0
1932-08-09;32.5
1932-08-10;0.0
1932-08-11;0.0
1932-08-12;0.0
1932-08-13;17.4
1932-08-14;35.2
1932-08-15;53.4
1932-08-16;31.3
1932-08-17;0.0
1932-08-18;0.0
1932-08-19;37.4
1932-08-20;24.3
1932-08-21;33.5
1932-08-22;26.2
1932-08-23;15.4
1932-08-24;0.0
1932-08-25;48.3
1932-08-26;23.5
1932-08-27;32.3
1932-08-28;42.5
1932-08-29;17.2
1932-08-30;52.3
1932-08-31;0.0
1932-09-01;21.4
1932-09-02;11.3
1932-09-03;18.4
1932-09-04;0.0
1932-09-05;0.0
1932-09-06;0.0
1932-09-07;0.0
1932-09-08;14.3
1932-09-09;0.0
1932-09-10;17.5
1932-09-11;16.3
1932-09-12;42.4
1932-09-13;0.0
1932-09-14;45.3
1932-09-15;23.5
1932-09-16;0.0
1932-09-17;0.0
1932-09-18;0.0
1932-09-19;26.4
1932-09-20;0.0
1932-09-21;0.0
1932-09-22;0.0
1932-09-23;0.0
1932-09-24;30.3
1932-09-25;35.2
1932-09-26;11.3
1932-09-27;0.0
1932-09-28;21.4
1932-09-29;0.0
1932-09-30;25.3
1932-10-01;0.0
1932-10-02;0.0
1932-10-03;14.5
1932-10-04;45.7
1932-10-05;0.0
1932-10-06;8.2
1932-10-07;0.0
1932-10-08;3.4
1932-10-09;28.3
1932-10-10;20.4
1932-10-11;26.3
1932-10-12;7.4
1932-10-13;0.0
1932-10-14;38.5
1932-10-15;27.2
1932-10-16;19.3
1932-10-17;5.2
1932-10-18;21.3
1932-10-19;25.4
1932-10-20;11.5
1932-10-21;0.0
1932-10-22;0.0
1932-10-23;44.3
1932-10-24;42.5
1932-10-25;23.4
1932-10-26;0.0
1932-10-27;0.0
1932-10-28;0.0
1932-10-29;0.0
1932-10-30;0.0
1932-10-31;0.0
1932-11-01;0.0
1932-11-02;0.0
1932-11-03;7.3
1932-11-04;0.0
1932-11-05;0.0
1932-11-06;0.0
1932-11-07;0.0
1932-11-08;0.0
1932-11-09;0.0
1932-11-10;0.0
1932-11-11;8.2
1932-11-12;35.3
1932-11-13;27.4
1932-11-14;23.5
1932-11-15;0.0
1932-11-16;4.2
1932-11-17;11.3
1932-11-18;0.0
1932-11-19;0.0
1932-11-20;0.0
1932-11-21;6.3
1932-11-22;14.2
1932-11-23;0.0
1932-11-24;0.0
1932-11-25;0.0
1932-11-26;0.0
1932-11-27;0.0
1932-11-28;0.0
1932-11-29;0.0
1932-11-30;0.0
1932-12-01;0.0
1932-12-02;0.0
1932-12-03;0.0
1932-12-04;0.0
1932-12-05;0.0
1932-12-06;21.3
1932-12-07;0.0
1932-12-08;0.0
1932-12-09;0.0
1932-12-10;0.0
1932-12-11;0.0
1932-12-12;0.0
1932-12-13;0.0
1932-12-14;0.0
1932-12-15;0.0
1932-12-16;0.0
1932-12-17;0.0
1932-12-18;14.5
1932-12-19;0.0
1932-12-20;0.0
1932-12-21;0.0
1932-12-22;0.0
1932-12-23;0.0
1932-12-24;0.0
1932-12-25;0.0
1932-12-26;0.0
1932-12-27;0.0
1932-12-28;0.0
1932-12-29;0.0
1932-12-30;0.0
1932-12-31;8.3
1933-01-01;0.0
1933-01-02;0.0
1933-01-03;0.0
1933-01-04;0.0
1933-01-05;8.3
1933-01-06;0.0
1933-01-07;0.0
1933-01-08;0.0
1933-01-09;0.0
1933-01-10;0.0
1933-01-11;0.0
1933-01-12;0.0
1933-01-13;0.0
1933-01-14;0.0
1933-01-15;0.0
1933-01-16;11.2
1933-01-17;0.0
1933-01-18;0.0
1933-01-19;0.0
1933-01-20;0.0
1933-01-21;0.0
1933-01-22;0.0
1933-01-23;0.0
1933-01-24;0.0
1933-01-25;0.0
1933-01-26;0.0
1933-01-27;0.0
1933-01-28;0.0
1933-01-29;0.0
1933-01-30;0.0
1933-01-31;0.0
1933-02-01;0.0
1933-02-02;0.0
1933-02-03;0.0
1933-02-04;0.0
1933-02-05;0.0
1933-02-06;0.0
1933-02-07;0.0
1933-02-08;0.0
1933-02-09;0.0
1933-02-10;0.0
1933-02-11;0.0
1933-02-12;6.2
1933-02-13;0.0
1933-02-14;0.0
1933-02-15;4.3
1933-02-16;0.0
1933-02-17;0.0
1933-02-18;0.0
1933-02-19;0.0
1933-02-20;0.0
1933-02-21;0.0
1933-02-22;0.0
1933-02-23;0.0
1933-02-24;0.0
1933-02-25;0.0
1933-02-26;0.0
1933-02-27;0.0
1933-02-28;0.0
1933-03-01;0.0
1933-03-02;4.3
1933-03-03;5.2
1933-03-04;12.4
1933-03-05;0.0
1933-03-06;0.0
1933-03-07;0.0
1933-03-08;18.2
1933-03-09;0.0
1933-03-10;0.0
1933-03-11;0.0
1933-03-12;5.3
1933-03-13;4.2
1933-03-14;0.0
1933-03-15;17.4
1933-03-16;8.3
1933-03-17;22.3
1933-03-18;15.2
1933-03-19;0.0
1933-03-20;0.0
1933-03-21;0.0
1933-03-22;0.0
1933-03-23;16.4
1933-03-24;0.0
1933-03-25;0.0
1933-03-26;0.0
1933-03-27;0.0
1933-03-28;18.3
1933-03-29;0.0
1933-03-30;0.0
1933-03-31;21.4
1933-04-01;31.5
1933-04-02;14.3
1933-04-03;11.4
1933-04-04;0.0
1933-04-05;0.0
1933-04-06;12.3
1933-04-07;21.5
1933-04-08;0.0
1933-04-09;0.0
1933-04-10;0.0
1933-04-11;0.0
1933-04-12;0.0
1933-04-13;0.0
1933-04-14;0.0
1933-04-15;0.0
1933-04-16;0.0
1933-04-17;0.0
1933-04-18;0.0
1933-04-19;0.0
1933-04-20;17.3
1933-04-21;0.0
1933-04-22;0.0
1933-04-23;0.0
1933-04-24;0.0
